"","ID","epaDaily.Max.8.hour.CO.Concentration_2018_1","epaDaily.Max.8.hour.CO.Concentration_2018_2","epaDaily.Max.8.hour.CO.Concentration_2018_3","epaDaily.Max.8.hour.CO.Concentration_2018_4","epaDaily.Max.8.hour.CO.Concentration_2018_5","epaDaily.Max.8.hour.CO.Concentration_2018_6","epaDaily.Max.8.hour.CO.Concentration_2018_7","epaDaily.Max.8.hour.CO.Concentration_2018_8","epaDaily.Max.8.hour.CO.Concentration_2018_9","epaDaily.Max.8.hour.CO.Concentration_2018_10","epaDaily.Max.8.hour.CO.Concentration_2018_0","epaDaily.Max.1.hour.NO2.Concentration_2018_1","epaDaily.Max.1.hour.NO2.Concentration_2018_2","epaDaily.Max.1.hour.NO2.Concentration_2018_3","epaDaily.Max.1.hour.NO2.Concentration_2018_4","epaDaily.Max.1.hour.NO2.Concentration_2018_5","epaDaily.Max.1.hour.NO2.Concentration_2018_8","epaDaily.Max.1.hour.NO2.Concentration_2018_9","epaDaily.Max.1.hour.NO2.Concentration_2018_6","epaDaily.Max.1.hour.NO2.Concentration_2018_7","epaDaily.Max.1.hour.NO2.Concentration_2018_0","epaDaily.Max.8.hour.Ozone.Concentration_2018_2","epaDaily.Max.8.hour.Ozone.Concentration_2018_3","epaDaily.Max.8.hour.Ozone.Concentration_2018_4","epaDaily.Max.8.hour.Ozone.Concentration_2018_5","epaDaily.Max.8.hour.Ozone.Concentration_2018_6","epaDaily.Max.8.hour.Ozone.Concentration_2018_7","epaDaily.Max.8.hour.Ozone.Concentration_2018_8","epaDaily.Max.8.hour.Ozone.Concentration_2018_9","epaDaily.Max.8.hour.Ozone.Concentration_2018_10","epaDaily.Max.8.hour.Ozone.Concentration_2018_11","epaDaily.Max.8.hour.Ozone.Concentration_2018_1","epaDaily.Max.8.hour.Ozone.Concentration_2018_0","epaDaily.Mean.Pb.Concentration_2018_1","epaDaily.Mean.Pb.Concentration_2018_2","epaDaily.Mean.Pb.Concentration_2018_3","epaDaily.Mean.Pb.Concentration_2018_4","epaDaily.Mean.Pb.Concentration_2018_5","epaDaily.Mean.Pb.Concentration_2018_6","epaDaily.Mean.Pb.Concentration_2018_7","epaDaily.Mean.Pb.Concentration_2018_8","epaDaily.Mean.Pb.Concentration_2018_9","epaDaily.Mean.Pb.Concentration_2018_0","epaDaily.Mean.PM10.Concentration_2018_1","epaDaily.Mean.PM10.Concentration_2018_2","epaDaily.Mean.PM10.Concentration_2018_3","epaDaily.Mean.PM10.Concentration_2018_4","epaDaily.Mean.PM10.Concentration_2018_5","epaDaily.Mean.PM10.Concentration_2018_6","epaDaily.Mean.PM10.Concentration_2018_7","epaDaily.Mean.PM10.Concentration_2018_8","epaDaily.Mean.PM10.Concentration_2018_9","epaDaily.Mean.PM10.Concentration_2018_0","epaDaily.Mean.PM2.5.Concentration_2018_1","epaDaily.Mean.PM2.5.Concentration_2018_2","epaDaily.Mean.PM2.5.Concentration_2018_3","epaDaily.Mean.PM2.5.Concentration_2018_4","epaDaily.Mean.PM2.5.Concentration_2018_5","epaDaily.Mean.PM2.5.Concentration_2018_6","epaDaily.Mean.PM2.5.Concentration_2018_7","epaDaily.Mean.PM2.5.Concentration_2018_8","epaDaily.Mean.PM2.5.Concentration_2018_9","epaDaily.Mean.PM2.5.Concentration_2018_10","epaDaily.Mean.PM2.5.Concentration_2018_11","epaDaily.Mean.PM2.5.Concentration_2018_0","epaDaily.Max.1.hour.SO2.Concentration_2018_1","epaDaily.Max.1.hour.SO2.Concentration_2018_2","epaDaily.Max.1.hour.SO2.Concentration_2018_3","epaDaily.Max.1.hour.SO2.Concentration_2018_4","epaDaily.Max.1.hour.SO2.Concentration_2018_5","epaDaily.Max.1.hour.SO2.Concentration_2018_6","epaDaily.Max.1.hour.SO2.Concentration_2018_7","epaDaily.Max.1.hour.SO2.Concentration_2018_8","epaDaily.Max.1.hour.SO2.Concentration_2018_9","epaDaily.Max.1.hour.SO2.Concentration_2018_0","COMMUNITYNAME"
"11",11,0.49117481389216,0.483576816107546,0.398636969072478,0.398500978946686,0.270027187253748,0.232996391398566,0.222526996263436,0.277117151234831,0.233581090079887,0.20018128358892,0.320794816528048,32.1655075890677,35.8987719672067,36.9508724212646,35.7675959723336,36.9115033830915,29.0371594429016,25.8336372375488,30.7242635318211,26.1650182179042,32.2070360183716,0.0293353032985968,0.0392818609252572,0.0445015018007585,0.0513407669163176,0.041404500869768,0.043334886431694,0.0447527343141181,0.0356381954625249,0.0256141295124378,0.0239395968216871,0.0229770582435387,0.0386455035103219,0.00721928292685854,0.00335682687416141,0.00482659101752298,0.00553987424687615,0.0106353307408946,0.0048764621439789,0.0114797283230083,0.00985574353087161,0.0167282868974975,0.00827979183356677,19.9818192209516,17.168719972883,12.363719531468,15.495817218508,24.3456288065229,14.386088848114,20.2888813699995,22.1152212279184,19.8862723623003,18.4480188914708,10.4717858178275,10.6637253761292,7.0474522284099,7.83985200950078,8.66681259019034,9.59582199369158,10.3490085261209,12.8576678207942,8.1342545066561,7.12655210494995,8.22506616796766,9.49671339988708,1.53188494699342,1.55358320900372,2.31247363771711,2.32810099635805,2.68834848914828,2.07185910429273,1.67418599554471,1.4406912284238,1.6754566345896,1.94326346686908,"JEFFERSON PARK"
"12",12,0.491562093559064,0.483926270353167,0.398860078108938,0.398746262255468,0.270085022637719,0.233052455280956,0.222536905031455,0.277167701407483,0.233541740790794,0.200152493621174,0.320932073812736,32.1253812187596,35.7883558775249,37.0545946422376,35.815894377859,36.8982268885562,28.9541801151476,25.6526990689729,30.6569699237221,26.0382510235435,32.1643375597502,0.0305984086406074,0.0393873288443214,0.0445263107356272,0.0513080979060186,0.0422393991366813,0.0444478285744002,0.0448125339064159,0.0358507223427296,0.0255619000251356,0.0237729908702405,0.0233388311278663,0.0386860550038124,0.00719679843046163,0.00336493881982996,0.00482005896782012,0.00554273590004366,0.0106264300595381,0.00486767943948507,0.0114186929391795,0.00985776216379906,0.0167019898562055,0.00826634292637831,19.6638484252127,16.9281456595973,11.5344822532252,14.6533872704757,23.9394372136969,14.3094253540039,19.8995786466097,21.1568603515625,19.2383346557617,17.9248332977295,10.4550743103027,10.6374136774163,7.06131499692013,7.81702247418855,8.80486626374094,9.64743812460648,10.3289282949347,12.9808525035256,8.17290068927564,7.05670026728981,8.38783213966771,9.52428438788966,1.46117520646045,1.49590845484483,2.17339504706232,2.22684394058428,2.56908577366879,2.04717844410946,1.55453583441283,1.33025718676417,1.52409861589733,1.84253637100521,"FOREST GLEN"
"13",13,0.491108503606584,0.483517410578551,0.398599202986117,0.398459410225904,0.27001839655417,0.232987451332587,0.222526000053794,0.277109249874398,0.233588614397579,0.200186790139587,0.320771916045083,31.9169149045591,35.0876486036513,37.402008763066,36.0832286410862,37.0447538870352,28.8531416433829,25.0034161320439,30.2287958639639,25.2077184606481,31.9617403524893,0.0316313151270151,0.0397610988605905,0.0446952421356131,0.0514723739966198,0.0438535795719535,0.0465466508434878,0.0452096059366509,0.0364377544158035,0.0255559232361891,0.0235795304179192,0.0239458620824196,0.0389502033315323,0.00726095688770767,0.00334210463592576,0.00483887163163335,0.00553482015513712,0.0106520949069549,0.00489288725441805,0.0115925705543271,0.00985209340298617,0.0167768858373165,0.00830480949608264,19.9465996071144,17.1478884661639,12.1680480462533,15.3127001656426,24.2952611004865,14.4590309990777,20.0662828374792,21.7953306127478,19.6943073979131,18.3206055959066,10.3326662558096,10.483894277502,6.89017315264101,7.68751626544529,8.64855999416775,9.7317899774622,10.2713813428526,12.781311388369,8.08157957924737,7.13720372871116,8.05355132067645,9.40758482615153,1.54626496191378,1.56463134288788,2.32765289589211,2.33834264896534,2.69646274601972,2.08918677435981,1.68591078563973,1.44390832936322,1.68510114705121,1.95512043105231,"NORTH PARK"
"14",14,0.490666578710079,0.483118434250355,0.398344397544861,0.398179304599762,0.269951851665974,0.232923146337271,0.222514345496893,0.277051188051701,0.233633265644312,0.200219463557005,0.320614989101887,31.8604332923889,34.8580753326416,37.4356332778931,36.1592582702637,37.149560546875,28.9265231132507,24.9167694091797,30.0900506019592,24.9333806991577,31.9118865966797,0.0308785722590983,0.0394316425547004,0.0444092677906156,0.0510639749467373,0.043565465696156,0.0462431425228715,0.0448911694809794,0.0361038053408265,0.0252422789111733,0.0232703719288111,0.023978303745389,0.0386047085747123,0.0073082426795736,0.00332676073303446,0.00485356119461358,0.00553017247002572,0.0106722785625607,0.00491216175723821,0.0117193705867976,0.0098483475856483,0.0168314139358699,0.00833358988165855,20.2401743888855,17.3715990066528,12.9055281639099,16.0663133621216,24.6685843467712,14.5516195297241,20.3761457443237,22.6215589523315,20.2588311195374,18.7844835281372,10.3437683582306,10.5155007839203,6.86302766799927,7.68380997180939,8.51568937301636,9.69045252799988,10.2654293060303,12.6716559886932,8.02292909622192,7.1869616985321,7.85428018569946,9.3769889831543,1.622593998909,1.62820091247559,2.47657731771469,2.44506394863129,2.82050130367279,2.12231484651566,1.81449038386345,1.55736835598946,1.84499413967133,2.06182291507721,"ALBANY PARK"
"15",15,0.490331551763746,0.482815383540259,0.398150630791982,0.397966369655397,0.269899845785565,0.232873475882742,0.222504533330599,0.277006120151944,0.233666118648317,0.200243500868479,0.320495177639855,31.9728485955132,35.1742576599121,37.1526904635959,36.0179694281684,37.1681153191461,29.133986960517,25.4035616132948,30.2991763644748,25.3334577348497,32.0273957994249,0.0290776330149836,0.0389105729758739,0.0440170786446995,0.050535328189532,0.0424333756168683,0.0448521060248216,0.0443291187286377,0.0354292044209109,0.024903188397487,0.0230630976044469,0.0234388880431652,0.0380863318840663,0.00729785208693809,0.00333030170036687,0.00485042722688781,0.00553132900968194,0.0106679878921972,0.00490800565522578,0.0116913533666068,0.0098492199762,0.0168193555126588,0.00832731463015079,20.4975542704264,17.5603780958388,13.6833981408013,16.8406394958496,25.002619043986,14.5297309451633,20.8745729234484,23.6160859002007,20.9054960038927,19.2789417690701,10.3545674853855,10.5270756403605,6.88177103466458,7.70868856641981,8.559311442905,9.73342742919922,10.2983413908217,12.7159302393595,8.07184091144138,7.19095613691542,7.72561282051934,9.40653993818495,1.66878383954366,1.66821460458967,2.58103164566888,2.52014948527018,2.91137288411458,2.13196515507168,1.90587550534142,1.64452695581648,1.96356661054823,2.1350819905599,"PORTAGE PARK"
"16",16,0.490124755180799,0.48262901031054,0.398031726861611,0.397835622231166,0.269869557557962,0.232843889639928,0.222499614724746,0.27697952511983,0.233687682793691,0.200259279746276,0.32042220616952,31.761954674354,34.4709162589831,37.513173812475,36.2887920477451,37.3083551847018,29.0187519758176,24.7347925137251,29.8542557251759,24.470080840282,31.8222201420711,0.0304159693993055,0.0391771694979606,0.0441361412597008,0.0506476549766003,0.0437543656772528,0.0465725547610185,0.0446877175798783,0.0359189092921905,0.0248667293061049,0.0228454055598913,0.0241721588640641,0.0383033363673932,0.00736235200355832,0.00330970099028677,0.00487064701528885,0.00552525213704659,0.0106958000419232,0.00493445106519338,0.011864014972861,0.00984420651235642,0.0168935855229696,0.0083666678565817,20.5338032062237,17.595160362048,13.6467996254945,16.8233424944755,25.0419827485696,14.6411649752886,20.691688586504,23.4549568860959,20.8268511845515,19.250638961792,10.0976509436583,10.2228414584429,6.57930885217129,7.41505256065956,8.5573454392262,10.1393456336779,10.1739005797949,12.6312448795025,8.05289077758789,7.21419230485574,7.60673801715557,9.28937491392478,1.70488447715075,1.6979087193807,2.6387852705442,2.56016118709858,2.95372498341096,2.16070059018257,1.95496078943595,1.67883853117625,2.01857314048669,2.17696403234433,"IRVING PARK"
"17",17,0.490114905685186,0.482619703561068,0.398025627434254,0.397828960418701,0.269866979122162,0.232841808348894,0.222498666867614,0.276977494359016,0.233687903732061,0.200259442999959,0.320418117195368,32.2760948181152,36.2372629165649,36.7160293579102,35.6298402786255,36.8901628494263,29.1773425102234,26.2545658111572,30.9130096912384,26.5263340473175,32.319517326355,0.026627121027559,0.0378873119130731,0.0430036290548742,0.0490618469193578,0.0419398938305676,0.0444932258687913,0.0429383291862905,0.0342413840815425,0.0238451498560607,0.0220373375341296,0.0221678673289716,0.0367655942216516,0.00721973292529583,0.00335545887355693,0.00482605267316103,0.0055388540495187,0.0106344795320183,0.00487607308896258,0.0114820463582873,0.00985535227227956,0.0167293583508581,0.00827971186954528,20.625018453598,17.6508397579193,14.122362112999,17.2704377651215,25.1710776329041,14.4770078420639,21.2152508735657,24.2199265956879,21.289102268219,19.5601137161255,10.4394833087921,10.5465251207352,7.19064738750458,7.97057482004166,9.38911974430084,10.2446719646454,10.6111542701721,13.483069729805,8.81961872577667,7.21564388275146,7.85728033781052,9.80105674266815,1.66973344385624,1.66806925237179,2.59714048504829,2.5349522292614,2.93444283008575,2.11237732768059,1.92009410560131,1.67182781398296,1.99073619842529,2.14725198745728,"DUNNING"
"18",18,0.489423350645946,0.481994424874966,0.397625941496629,0.397389700779548,0.269760377131976,0.232739719060751,0.222478879185823,0.276884961586732,0.233756500941056,0.200309634208679,0.320171214067019,31.991404900184,35.1802048316369,37.0339126586914,35.99622462346,37.2436300424429,29.2822685241699,25.586049593412,30.3133395268367,25.3563946944017,32.0508358295147,0.0277920199128298,0.0380263858689712,0.0430704925495845,0.0490643680095673,0.0428373504143495,0.0456770179936519,0.0433107121632649,0.034599102460421,0.0237040187303837,0.0217630941993915,0.0232082006449883,0.0369326512400921,0.00727490661665797,0.00333641113068622,0.0048425576577966,0.00553251706207028,0.0106570529393279,0.00489802672885931,0.0116310386130443,0.00985064873328576,0.0167934996290849,0.00831296216123379,20.9338556436392,17.8826895493727,14.9611773124108,18.1180279071514,25.5665824596698,14.5244834606464,21.6482640779935,25.2174402383658,21.9536618452806,20.0895758408767,10.0973826188308,10.0838262851422,6.76561315243061,7.61367012904241,9.29730437352107,10.4961894108699,10.45515698653,13.231308056758,8.56780198904184,7.2080480502202,7.43531190432035,9.53526665614202,1.76070786439455,1.74708654330327,2.78138980498681,2.66431415998019,3.0838709794558,2.15671005615821,2.07965484032264,1.80784549162938,2.1876112314371,2.27620691519517,"MONTCLARE"
"19",19,0.489305497511573,0.481887869212938,0.397557824850082,0.397314847811409,0.269742205739021,0.232722322254077,0.222475505069546,0.276869199198225,0.233768222772557,0.200318211122699,0.320129136676374,31.7346837002298,34.2230765301248,37.3139646778936,36.3262845744257,37.5681168100108,29.3863097066465,24.9919242858887,29.7435998916626,24.2448995424354,31.8087215008943,0.0289709402410233,0.0383701735054669,0.043362054163995,0.0494526496723942,0.0434530949948922,0.0464150737971067,0.0439261088714651,0.0351116041774335,0.0238754916126313,0.0218775944946253,0.0240973705506843,0.0373670154291651,0.00735967083955589,0.00331018798802372,0.00486960151718686,0.00552520975875466,0.0106943285335665,0.00493317869815813,0.0118571734055877,0.00984430734230124,0.0168906668120104,0.00836492503952721,20.9553076287974,17.9041143500287,14.9247417864592,18.0951171543287,25.5889416570249,14.6018394179966,21.5138404680335,25.0911905869194,21.8892292769059,20.0627023448115,9.70422313524329,9.71260993377022,6.18113314587137,7.06444197115691,8.85884828152864,10.9452903167061,10.1392031545224,12.7473702430725,8.23402585153994,7.17880413843238,7.22648833108985,9.21772376350735,1.79857100611148,1.78030701305555,2.84502755040708,2.70627882687942,3.12755369621774,2.19147954816404,2.13490856212118,1.84251327877459,2.24747994671697,2.32046093629754,"BELMONT CRAGIN"
"20",20,0.491332368795262,0.483719870101574,0.398728636808174,0.398601651191711,0.270053047080373,0.233020579399065,0.222532493430515,0.27713929359303,0.233566707996435,0.200170760930971,0.32085192134214,31.8720910715502,35.0004704497581,37.5727202836857,36.1341471117596,36.9713379615961,28.6696617215179,24.7209035296773,30.1584078323009,25.0803385002669,31.9097174711006,0.0334840418640957,0.0409673538145631,0.0455787343861059,0.0527253766912361,0.0457895893690198,0.0488515791678151,0.0464980708825034,0.037812931419805,0.0263503121515346,0.0242573520558518,0.0242660150884889,0.0401194978418738,0.00721788833047761,0.00335557902838255,0.00482521412980764,0.00553865321413722,0.0106332836196173,0.00487509708808259,0.0114775349840868,0.00985535914294942,0.016727447423131,0.00827845077701779,19.7029788438664,16.9648870867352,11.5088363026464,14.6464613315671,23.9830376381098,14.4192566095397,19.7275991218035,21.0125404180482,19.1712732980418,17.9040967808213,10.1770477516707,10.2426348176113,6.81472888103751,7.55774276201115,8.96154186337493,9.97343620034151,10.2173251218574,12.9839426306791,8.20250524476517,7.08823322695355,8.13967597207358,9.40620083032652,1.49385340546453,1.52025104955185,2.21905035750811,2.26056592409001,2.60442551346712,2.07081883452659,1.591356637866,1.357927477637,1.56571276797805,1.87802783555763,"WEST RIDGE"
"21",21,0.488971028725306,0.481585597991943,0.397364658117294,0.39710254073143,0.269691014289856,0.232673166195552,0.222466166814168,0.276824700832367,0.233801781137784,0.200342766443888,0.320009922981262,31.5524487813314,33.5509852091471,37.5248924255371,36.5615849812826,37.7886571248372,29.4437900543213,24.555003229777,29.3290743509928,23.4357957204183,31.6369055430094,0.0296683919926484,0.0384832958380381,0.0433991861840089,0.049474407484134,0.0441473218301932,0.0473294220864773,0.0442609786987305,0.0353997906049093,0.0237516223142544,0.021671034147342,0.0246934076150258,0.0374954988559087,0.00744761815294623,0.00328380291660627,0.0048981176999708,0.00551828524718682,0.0107337065661947,0.00497003629182776,0.0120910518492262,0.00983796740571658,0.0169911106427511,0.00841907747089863,21.0266539255778,17.9646179199219,14.9948326746623,18.1840538024902,25.6737103780111,14.7096188863118,21.3993183135986,25.0664580027262,21.8986695607503,20.1019924163818,9.02395013173421,9.04811840057373,5.23643811543783,6.11725425720215,8.37455272674561,12.0900335947673,9.63203767140706,12.196821975708,8.00758015314738,7.17031790415446,7.07501602172852,8.83282616933187,1.85035388469696,1.82526445388794,2.93712205886841,2.76865790685018,3.1952801545461,2.23136083285014,2.2148212591807,1.89953300158183,2.33847397168477,2.38495534261068,"HERMOSA"
"22",22,0.489435528333371,0.482006235764577,0.397633786384876,0.397398235706183,0.269764348864555,0.232742761763243,0.222480546396512,0.276888016324777,0.233756761138256,0.20030982620441,0.320176694255609,31.6183713032649,33.9292224003718,37.6614938882681,36.4764427771935,37.5036019545335,29.0964532265296,24.4188043154203,29.5146769010104,23.8049227641179,31.6890767170833,0.0302857044511116,0.0389739617418784,0.0438705814572481,0.0502355052874639,0.0442882247555714,0.0473574017389463,0.0446168585465505,0.0358629049016879,0.0244341767751254,0.0223180280568508,0.0245382095902012,0.0380505704535888,0.00743610037562366,0.00328721018293156,0.00489435645823295,0.00551915358608732,0.0107285083414843,0.00496518672802127,0.0120604664373856,0.00983878368368516,0.0169779782255109,0.00841197160144265,20.817682999831,17.8134072377132,14.3260984053979,17.5230500881488,25.4008402457604,14.7568217791044,20.9313796850351,24.1831932801467,21.3318047156701,19.6760308192326,9.45123470746554,9.47689547905555,5.81321593431326,6.67835761950566,8.58880134729239,11.3077709858234,9.89463215607863,12.4709217731769,8.0880629832928,7.23109845014719,7.35496948315547,9.04151582717896,1.79632328565304,1.77627915602464,2.81719580980448,2.6853623848695,3.09713758872106,2.20901201321529,2.10968839205228,1.80808664743717,2.20710525145897,2.30280544207646,"AVONDALE"
"23",23,0.48864531662406,0.481291707695984,0.397177034761848,0.396896266355747,0.269642406120533,0.232626031811644,0.222457854849536,0.276782204465168,0.233835392245432,0.200367361670587,0.319894497714392,31.5015122483416,33.4827498459235,37.7739512745927,36.6299382651724,37.6719180781667,29.174046818803,24.174196568931,29.2320110972335,23.2504031018513,31.581540503153,0.0301395905908288,0.0387387423798805,0.043582956874516,0.0498109190929227,0.044683196195742,0.0479642487153774,0.0445624867953905,0.0357704407921652,0.0239785687952507,0.0217915477185715,0.0248479971707594,0.0377854610361704,0.00751208598021327,0.00326500198145102,0.00491932062886474,0.0055136407112203,0.0107630327480232,0.00499730687815605,0.0122620001344419,0.00983347725577471,0.0170644947395819,0.00845892911368027,21.0689986624369,18.0074027456888,14.9138053801002,18.1308205767376,25.7175851682337,14.8696789160007,21.1190355347424,24.799088454828,21.7619095779047,20.0431471568782,9.08411619139881,9.07245266146776,5.35245805833398,6.23635913104546,8.51688789739841,11.9556880578762,9.70931802144865,12.3107189318029,8.06392856923545,7.23694439632137,7.15895762094637,8.87819904234351,1.88326685312318,1.85227927347509,2.98860102165036,2.80409357605911,3.23241189049511,2.25871792072203,2.25888172010096,1.92924962974176,2.3870236292118,2.4223862101392,"LOGAN SQUARE"
"24",24,0.487824346568133,0.480547892886239,0.396700990361136,0.396373279191352,0.269511817274867,0.23250245000865,0.2224318276386,0.276669634355081,0.233914704338924,0.200425393275312,0.319599204772228,31.370934718364,32.7708449492583,37.5605508958971,36.7958106994629,38.1762004542995,29.7682102306469,24.3605904450288,28.8912433418068,22.5760093379665,31.4738194233662,0.0297131359174445,0.0380664805101382,0.0429028680397047,0.0486297537950245,0.0447934810575601,0.0483630999318651,0.0442567296527527,0.0352028156253132,0.0228109623532037,0.0207011924200767,0.0252727354700501,0.0370082059824789,0.00754203620945682,0.00325638417003525,0.00492923564554469,0.00551157613360399,0.0107767565578625,0.00501003084905647,0.0123413126361934,0.00983142520527582,0.0170985346508993,0.00847747690371565,21.30969583666,18.18042693267,15.7047329979974,18.9101705293398,26.0327686103615,14.7989063520689,21.693039919879,25.8584831340893,22.4379145648028,20.5473487957104,8.9501209516783,8.91806169458338,5.20768606340563,6.16620623098837,8.61378200634106,12.1730088414373,9.76783417366646,12.3191188090556,8.06090275016991,7.11496257781982,6.76934064401163,8.83135202768687,1.96438133394396,1.92720313652142,3.16492284955205,2.92417176994118,3.37145393603557,2.30194281242989,2.41361594844509,2.05606266292366,2.57546373960134,2.54188491202689,"HUMBOLDT PARK"
"25",25,0.487458383335787,0.480217857688081,0.396490352995255,0.396141678094864,0.269457651703965,0.232449757410031,0.222422770133205,0.276622193116768,0.233953060472713,0.200453459047804,0.319469761614706,31.4052044737573,33.1972879895977,37.9990349563898,36.7600794773476,37.689858455284,29.042984083587,23.7952316882564,29.0089489431942,22.8141262578029,31.4888707329245,0.0300878028878394,0.0385841998253383,0.0433522956628425,0.0495563605252434,0.0451329158363389,0.0486107798037576,0.0446119651052297,0.0357938882182626,0.0236538666866574,0.0213649436539295,0.0250952656873885,0.0376374136437388,0.00761665895069931,0.00323561474900035,0.00495432951834564,0.0055069931618431,0.0108115501044428,0.00504206230535227,0.0125382857251109,0.00982651671431228,0.0171830293667667,0.00852389334171426,21.3433982250737,18.2247580359964,15.4571458405139,18.7096098731546,26.0579074784821,15.0695968515733,21.1523034338858,25.2679098540661,22.1157189911487,20.3775942559336,9.30986256692924,9.20421604081696,5.74370813369751,6.66390104854808,8.93361252429439,11.4796596414903,9.99694925196031,12.6527649000579,8.2242592830284,7.29138090096268,7.07909706527112,9.02963892618815,1.98541356068031,1.9427996079127,3.18760818593642,2.939938138513,3.38522304273119,2.32466224595612,2.43243510582868,2.06388116350361,2.59231214429818,2.56013728590573,"WEST TOWN"
"26",26,0.487729899113691,0.480461574807952,0.39664546598362,0.396312364294559,0.269494826657863,0.232487069089201,0.222427600923973,0.276655353322814,0.233922615835938,0.200431182226048,0.319564173493204,31.4114849476875,32.7917676756654,37.3082381622701,36.7391351144525,38.316968265968,30.0608224989493,24.7349114961262,28.9776120970521,22.7420051188409,31.5190646497509,0.029330207860168,0.0376976457294784,0.0425837501129018,0.047983841852674,0.0445143581851374,0.0481293685734272,0.0439296233691747,0.0347580760245836,0.0222431867843187,0.0202605437157275,0.0251902252247062,0.0365505374590807,0.00742175799641239,0.00329052436141934,0.00488915730597852,0.00551949319417907,0.0107212424679082,0.00495871283774134,0.012023224754707,0.00983952983176406,0.0169620445304656,0.0084028541334445,21.3443432337121,18.191951196405,16.0571823844427,19.2285975685603,26.0907267075551,14.6018182175069,22.1890135173556,26.5028253144856,22.8125183491767,20.7798863423022,9.43967792655848,9.29683901388434,6.05253616767594,7.26358590548551,9.66023917137822,11.2188763316674,10.6697574687909,13.1230981561202,8.33845608143867,7.05938667587087,6.70456090154527,9.18878178656856,1.94495485855054,1.91195428371429,3.14642809916146,2.91293737556361,3.3640786062313,2.27479480188104,2.39764395846596,2.05521983285493,2.56500493423848,2.52746507789515,"AUSTIN"
"27",27,0.486835787072778,0.479652062058449,0.396127600222826,0.395743357017636,0.269354116171598,0.232353371568024,0.222400206141174,0.276533775031567,0.234010369516909,0.200495390221477,0.319243393838406,31.2599509954453,32.1410458087921,37.338130235672,36.9333515167236,38.6378889083862,30.3285378217697,24.5703568458557,28.6244060993195,22.0494276285172,31.3820974826813,0.0296661276370287,0.0375002606306225,0.0423268512822688,0.0474871837068349,0.0450338155496866,0.0489275860600173,0.0441277290228754,0.0347330761142075,0.0216005516704172,0.0196432485245168,0.0257268756395206,0.0363256072159857,0.00755581638077274,0.0032520433596801,0.00493358913809061,0.00551032606745139,0.0107827502652071,0.0050157091463916,0.0123781461152248,0.00983037159312516,0.0171143662882969,0.00848590204259381,21.4846971035004,18.3059865236282,16.2842531204224,19.4807577133179,26.2620173692703,14.7437980175018,22.1175692081451,26.6375381946564,22.9339430332184,20.9167289733887,9.30755960941315,9.1352550983429,5.96618789434433,7.35175958275795,9.96367180347443,11.2981418371201,10.9181522727013,13.2315927743912,8.31380474567413,7.00202959775925,6.50294968485832,9.14180594682693,2.04115684330463,1.99861965328455,3.32654167711735,3.03259585797787,3.49472983181477,2.35085906088352,2.55526016652584,2.16580604016781,2.74371695518494,2.6508576720953,"WEST GARFIELD PARK"
"28",28,0.486635666001927,0.479471320455725,0.396012138236653,0.395616440610452,0.269323786551302,0.23232413828373,0.222394808449528,0.276507354595444,0.234030938283964,0.200510441579602,0.319172226569869,31.2928560430353,32.464244148948,37.6229946830056,36.8986403725364,38.3014073805376,29.8400995948098,24.215032230724,28.7079617760398,22.2158691232855,31.4026735479181,0.0297312391921878,0.0378354889425364,0.0426168087869883,0.0481957916847684,0.0451216228644956,0.0488954211839221,0.0442985404621471,0.0351088221438906,0.0223052066496827,0.0201864246786995,0.025526999919252,0.0367552683773366,0.00763546135699884,0.00323039934631776,0.00496066219850697,0.0055058526340872,0.010820332067934,0.00505014153366739,0.012587899977172,0.00982528505846858,0.0172043110836636,0.00853559395975687,21.5060708306052,18.3341614116322,16.1261990720575,19.352689743042,26.2778705250133,14.9162423827431,21.7727111469616,26.2607684568925,22.7282446080988,20.8083287152377,9.33152372186834,9.15754916451194,5.89615353670987,7.03953103585677,9.49114994569258,11.3479665842923,10.4702638279308,12.986271164634,8.30806476419622,7.12044135006991,6.69099590995095,9.10415666753596,2.06006722016768,2.01449679786509,3.35337999734012,3.04999521645633,3.51148437369954,2.37115773287686,2.57864036343314,2.17747715386477,2.76663227514787,2.67015835371884,"EAST GARFIELD PARK"
